,contact_amenageur,contact_operateur,nom_amenageur,nom_operateur,telephone_operateur,siren_amenageur,raccordement,nom_enseigne,id_station_itinerance,id_station_local,nom_station,implantation_station,adresse_station,code_insee_commune,coordonneesXY,nbre_pdc,id_pdc_itinerance,id_pdc_local,puissance_nominale,prise_type_ef,prise_type_2,prise_type_combo_ccs,prise_type_chademo,prise_type_autre,gratuit,tarification,paiement_autre,paiement_acte,paiement_cb,condition_acces,reservation,horaires,accessibilite_pmr,restriction_gabarit,station_deux_roues,date_mise_en_service,observations,date_maj,cable_t2_attache,num_pdl,latitude,longitude,nom_commune,ville_guess,ville_match,code_postal,ville,ville_normalisee,adresse_upper
7327,help@go-electra.com,help@go-electra.com,Electra,Electra,+(33)-(0)-186659999,,,Gonfreville-l'Orcher - Centre commercial Océane,FRELCEY98P,FRELCEY98P,Gonfreville-l'Orcher - Centre commercial Océane,Station dédiée à la recharge rapide,"Avenue du Camp Dolent, 76700 Gonfreville-l'Orcher",00nan,"[0.22367680,49.50727630]",9,FRELCEY98P,FRELCEY98P,0,False,False,True,False,False,False,,,True,True,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2022-12-16,,2025-06-05,False,,49.5072763,0.2236768,,76700 GONFREVILLE-L'ORCHER,False,76700,GONFREVILLE-LE ORCHER,,"AVENUE DU CAMP DOLENT, 76700 GONFREVILLE-L'ORCHER"
7781,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Mézidon Vallée d'Auge,FRIENE003101,FRIENE003101,Mézidon Vallée d'Auge,Station dédiée à la recharge rapide,"Les Noires Terres, 14270 Mézidon Vallée d'Auge",00nan,"[-0.07560300,49.06174630]",4,FRIENE0031011,FRIENE0031011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-01,EF connector is available at the site separately,2025-06-05,False,,49.0617463,-0.075603,,14270 MÉZIDON VALLÉE D'AUGE,False,14270,MÉZIDON VALLÉE D'AUGE,,"LES NOIRES TERRES, 14270 MÉZIDON VALLÉE D'AUGE"
7782,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Mézidon Vallée d'Auge,FRIENE003101,FRIENE003101,Mézidon Vallée d'Auge,Station dédiée à la recharge rapide,"Les Noires Terres, 14270 Mézidon Vallée d'Auge",00nan,"[-0.07560300,49.06174630]",4,FRIENE0031012,FRIENE0031012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-01,EF connector is available at the site separately,2025-06-05,False,,49.0617463,-0.075603,,14270 MÉZIDON VALLÉE D'AUGE,False,14270,MÉZIDON VALLÉE D'AUGE,,"LES NOIRES TERRES, 14270 MÉZIDON VALLÉE D'AUGE"
7783,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Mézidon Vallée d'Auge,FRIENE003102,FRIENE003102,Mézidon Vallée d'Auge,Station dédiée à la recharge rapide,"Les Noires Terres, 14270 Mézidon Vallée d'Auge",00nan,"[-0.07560300,49.06174630]",4,FRIENE0031023,FRIENE0031023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-01,EF connector is available at the site separately,2025-06-05,False,,49.0617463,-0.075603,,14270 MÉZIDON VALLÉE D'AUGE,False,14270,MÉZIDON VALLÉE D'AUGE,,"LES NOIRES TERRES, 14270 MÉZIDON VALLÉE D'AUGE"
7784,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Mézidon Vallée d'Auge,FRIENE003102,FRIENE003102,Mézidon Vallée d'Auge,Station dédiée à la recharge rapide,"Les Noires Terres, 14270 Mézidon Vallée d'Auge",00nan,"[-0.07560300,49.06174630]",4,FRIENE0031024,FRIENE0031024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-01,EF connector is available at the site separately,2025-06-05,False,,49.0617463,-0.075603,,14270 MÉZIDON VALLÉE D'AUGE,False,14270,MÉZIDON VALLÉE D'AUGE,,"LES NOIRES TERRES, 14270 MÉZIDON VALLÉE D'AUGE"
7809,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Val-Revermont,FRIENE008101,FRIENE008101,Val-Revermont,Station dédiée à la recharge rapide,"Vers La Croix, 1370 Val-Revermont",00nan,"[5.36329800,46.26850800]",4,FRIENE0081011,FRIENE0081011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-09,EF connector is available at the site separately,2025-06-05,False,,46.268508,5.363298,,,False,,,,"VERS LA CROIX, 1370 VAL-REVERMONT"
7810,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Val-Revermont,FRIENE008101,FRIENE008101,Val-Revermont,Station dédiée à la recharge rapide,"Vers La Croix, 1370 Val-Revermont",00nan,"[5.36329800,46.26850800]",4,FRIENE0081012,FRIENE0081012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-09,EF connector is available at the site separately,2025-06-05,False,,46.268508,5.363298,,,False,,,,"VERS LA CROIX, 1370 VAL-REVERMONT"
7811,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Val-Revermont,FRIENE008102,FRIENE008102,Val-Revermont,Station dédiée à la recharge rapide,"Vers La Croix, 1370 Val-Revermont",00nan,"[5.36329800,46.26850800]",4,FRIENE0081023,FRIENE0081023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-09,EF connector is available at the site separately,2025-06-05,False,,46.268508,5.363298,,,False,,,,"VERS LA CROIX, 1370 VAL-REVERMONT"
7812,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Val-Revermont,FRIENE008102,FRIENE008102,Val-Revermont,Station dédiée à la recharge rapide,"Vers La Croix, 1370 Val-Revermont",00nan,"[5.36329800,46.26850800]",4,FRIENE0081024,FRIENE0081024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-09,EF connector is available at the site separately,2025-06-05,False,,46.268508,5.363298,,,False,,,,"VERS LA CROIX, 1370 VAL-REVERMONT"
7817,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Vincent-d'Autéjac,FRIENE006901,FRIENE006901,Saint-Vincent-d'Autéjac,Station dédiée à la recharge rapide,"1380 Rte du Galdassié, 82300 Saint-Vincent-d'Autéjac",00nan,"[1.48584000,44.15779100]",4,FRIENE0069011,FRIENE0069011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-25,EF connector is available at the site separately,2025-06-05,False,,44.157791,1.48584,,82300 SAINT-VINCENT-D'AUTÉJAC,False,82300,SAINT-VINCENT-D'AUTÉJAC,,"1380 RTE DU GALDASSIÉ, 82300 SAINT-VINCENT-D'AUTÉJAC"
7818,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Vincent-d'Autéjac,FRIENE006901,FRIENE006901,Saint-Vincent-d'Autéjac,Station dédiée à la recharge rapide,"1380 Rte du Galdassié, 82300 Saint-Vincent-d'Autéjac",00nan,"[1.48584000,44.15779100]",4,FRIENE0069012,FRIENE0069012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-25,EF connector is available at the site separately,2025-06-05,False,,44.157791,1.48584,,82300 SAINT-VINCENT-D'AUTÉJAC,False,82300,SAINT-VINCENT-D'AUTÉJAC,,"1380 RTE DU GALDASSIÉ, 82300 SAINT-VINCENT-D'AUTÉJAC"
7819,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Vincent-d'Autéjac,FRIENE006902,FRIENE006902,Saint-Vincent-d'Autéjac,Station dédiée à la recharge rapide,"1380 Rte du Galdassié, 82300 Saint-Vincent-d'Autéjac",00nan,"[1.48584000,44.15779100]",4,FRIENE0069023,FRIENE0069023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-25,EF connector is available at the site separately,2025-06-05,False,,44.157791,1.48584,,82300 SAINT-VINCENT-D'AUTÉJAC,False,82300,SAINT-VINCENT-D'AUTÉJAC,,"1380 RTE DU GALDASSIÉ, 82300 SAINT-VINCENT-D'AUTÉJAC"
7820,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Vincent-d'Autéjac,FRIENE006902,FRIENE006902,Saint-Vincent-d'Autéjac,Station dédiée à la recharge rapide,"1380 Rte du Galdassié, 82300 Saint-Vincent-d'Autéjac",00nan,"[1.48584000,44.15779100]",4,FRIENE0069024,FRIENE0069024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-05-25,EF connector is available at the site separately,2025-06-05,False,,44.157791,1.48584,,82300 SAINT-VINCENT-D'AUTÉJAC,False,82300,SAINT-VINCENT-D'AUTÉJAC,,"1380 RTE DU GALDASSIÉ, 82300 SAINT-VINCENT-D'AUTÉJAC"
7898,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Léon-sur-l'Isle,FRIENE003801,FRIENE003801,Saint-Léon-sur-l'Isle,Station dédiée à la recharge rapide,"La Brande Nord, 24110 Saint-Léon-sur-l'Isle",00nan,"[0.48205290,45.11994500]",4,FRIENE0038011,FRIENE0038011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-16,EF connector is available at the site separately,2025-06-05,False,,45.119945,0.4820529,,24110 SAINT-LÉON-SUR-L'ISLE,False,24110,SAINT-LÉON-SUR-LE ISLE,,"LA BRANDE NORD, 24110 SAINT-LÉON-SUR-L'ISLE"
7899,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Léon-sur-l'Isle,FRIENE003801,FRIENE003801,Saint-Léon-sur-l'Isle,Station dédiée à la recharge rapide,"La Brande Nord, 24110 Saint-Léon-sur-l'Isle",00nan,"[0.48205290,45.11994500]",4,FRIENE0038012,FRIENE0038012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-16,EF connector is available at the site separately,2025-06-05,False,,45.119945,0.4820529,,24110 SAINT-LÉON-SUR-L'ISLE,False,24110,SAINT-LÉON-SUR-LE ISLE,,"LA BRANDE NORD, 24110 SAINT-LÉON-SUR-L'ISLE"
7900,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Léon-sur-l'Isle,FRIENE003802,FRIENE003802,Saint-Léon-sur-l'Isle,Station dédiée à la recharge rapide,"La Brande Nord, 24110 Saint-Léon-sur-l'Isle",00nan,"[0.48205290,45.11994500]",4,FRIENE0038023,FRIENE0038023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-16,EF connector is available at the site separately,2025-06-05,False,,45.119945,0.4820529,,24110 SAINT-LÉON-SUR-L'ISLE,False,24110,SAINT-LÉON-SUR-LE ISLE,,"LA BRANDE NORD, 24110 SAINT-LÉON-SUR-L'ISLE"
7901,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Léon-sur-l'Isle,FRIENE003802,FRIENE003802,Saint-Léon-sur-l'Isle,Station dédiée à la recharge rapide,"La Brande Nord, 24110 Saint-Léon-sur-l'Isle",00nan,"[0.48205290,45.11994500]",4,FRIENE0038024,FRIENE0038024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-02-16,EF connector is available at the site separately,2025-06-05,False,,45.119945,0.4820529,,24110 SAINT-LÉON-SUR-L'ISLE,False,24110,SAINT-LÉON-SUR-LE ISLE,,"LA BRANDE NORD, 24110 SAINT-LÉON-SUR-L'ISLE"
7902,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Benin-d'Azy,FRIENE011801,FRIENE011801,Saint-Benin-d'Azy,Station dédiée à la recharge rapide,"11 Rue François Archer, 58270 Saint-Benin-d'Azy",00nan,"[3.40382614,47.00424937]",4,FRIENE0118011,FRIENE0118011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-11-20,EF connector is available at the site separately,2025-06-05,False,,47.00424937,3.40382614,,58270 SAINT-BENIN-D'AZY,False,58270,SAINT-BENIN-D'AZY,,"11 RUE FRANÇOIS ARCHER, 58270 SAINT-BENIN-D'AZY"
7903,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Benin-d'Azy,FRIENE011801,FRIENE011801,Saint-Benin-d'Azy,Station dédiée à la recharge rapide,"11 Rue François Archer, 58270 Saint-Benin-d'Azy",00nan,"[3.40382614,47.00424937]",4,FRIENE0118012,FRIENE0118012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-11-20,EF connector is available at the site separately,2025-06-05,False,,47.00424937,3.40382614,,58270 SAINT-BENIN-D'AZY,False,58270,SAINT-BENIN-D'AZY,,"11 RUE FRANÇOIS ARCHER, 58270 SAINT-BENIN-D'AZY"
7904,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Benin-d'Azy,FRIENE011802,FRIENE011802,Saint-Benin-d'Azy,Station dédiée à la recharge rapide,"11 Rue François Archer, 58270 Saint-Benin-d'Azy",00nan,"[3.40382614,47.00424937]",4,FRIENE0118023,FRIENE0118023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-11-20,EF connector is available at the site separately,2025-06-05,False,,47.00424937,3.40382614,,58270 SAINT-BENIN-D'AZY,False,58270,SAINT-BENIN-D'AZY,,"11 RUE FRANÇOIS ARCHER, 58270 SAINT-BENIN-D'AZY"
7905,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Saint-Benin-d'Azy,FRIENE011802,FRIENE011802,Saint-Benin-d'Azy,Station dédiée à la recharge rapide,"11 Rue François Archer, 58270 Saint-Benin-d'Azy",00nan,"[3.40382614,47.00424937]",4,FRIENE0118024,FRIENE0118024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-11-20,EF connector is available at the site separately,2025-06-05,False,,47.00424937,3.40382614,,58270 SAINT-BENIN-D'AZY,False,58270,SAINT-BENIN-D'AZY,,"11 RUE FRANÇOIS ARCHER, 58270 SAINT-BENIN-D'AZY"
7910,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Bourbon-l'Archambault,FRIENE005201,FRIENE005201,Bourbon-l'Archambault,Station dédiée à la recharge rapide,"9 Impasse des Genivres, 03160 Bourbon-l'Archambault",00nan,"[3.06463244,46.57999004]",4,FRIENE0052011,FRIENE0052011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-03-06,EF connector is available at the site separately,2025-06-05,False,,46.57999004,3.06463244,,03160 BOURBON-L'ARCHAMBAULT,False,03160,BOURBON-LE ARCHAMBAULT,,"9 IMPASSE DES GENIVRES, 03160 BOURBON-L'ARCHAMBAULT"
7911,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Bourbon-l'Archambault,FRIENE005201,FRIENE005201,Bourbon-l'Archambault,Station dédiée à la recharge rapide,"9 Impasse des Genivres, 03160 Bourbon-l'Archambault",00nan,"[3.06463244,46.57999004]",4,FRIENE0052012,FRIENE0052012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-03-06,EF connector is available at the site separately,2025-06-05,False,,46.57999004,3.06463244,,03160 BOURBON-L'ARCHAMBAULT,False,03160,BOURBON-LE ARCHAMBAULT,,"9 IMPASSE DES GENIVRES, 03160 BOURBON-L'ARCHAMBAULT"
7912,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Bourbon-l'Archambault,FRIENE005202,FRIENE005202,Bourbon-l'Archambault,Station dédiée à la recharge rapide,"9 Impasse des Genivres, 03160 Bourbon-l'Archambault",00nan,"[3.06463244,46.57999004]",4,FRIENE0052023,FRIENE0052023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-03-06,EF connector is available at the site separately,2025-06-05,False,,46.57999004,3.06463244,,03160 BOURBON-L'ARCHAMBAULT,False,03160,BOURBON-LE ARCHAMBAULT,,"9 IMPASSE DES GENIVRES, 03160 BOURBON-L'ARCHAMBAULT"
7913,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Bourbon-l'Archambault,FRIENE005202,FRIENE005202,Bourbon-l'Archambault,Station dédiée à la recharge rapide,"9 Impasse des Genivres, 03160 Bourbon-l'Archambault",00nan,"[3.06463244,46.57999004]",4,FRIENE0052024,FRIENE0052024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-03-06,EF connector is available at the site separately,2025-06-05,False,,46.57999004,3.06463244,,03160 BOURBON-L'ARCHAMBAULT,False,03160,BOURBON-LE ARCHAMBAULT,,"9 IMPASSE DES GENIVRES, 03160 BOURBON-L'ARCHAMBAULT"
8054,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Verneuil d'Avre et d'Iton,FRIENE005401,FRIENE005401,Verneuil d'Avre et d'Iton,Station dédiée à la recharge rapide,"Le Petit Mesnil, 27130 Verneuil d'Avre et d'Iton",00nan,"[0.92309360,48.75291230]",4,FRIENE0054011,FRIENE0054011,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-07-29,EF connector is available at the site separately,2025-06-05,False,,48.7529123,0.9230936,,27130 VERNEUIL D'AVRE ET D'ITON,False,27130,VERNEUIL D'AVRE ET D'ITON,,"LE PETIT MESNIL, 27130 VERNEUIL D'AVRE ET D'ITON"
8055,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Verneuil d'Avre et d'Iton,FRIENE005401,FRIENE005401,Verneuil d'Avre et d'Iton,Station dédiée à la recharge rapide,"Le Petit Mesnil, 27130 Verneuil d'Avre et d'Iton",00nan,"[0.92309360,48.75291230]",4,FRIENE0054012,FRIENE0054012,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-07-29,EF connector is available at the site separately,2025-06-05,False,,48.7529123,0.9230936,,27130 VERNEUIL D'AVRE ET D'ITON,False,27130,VERNEUIL D'AVRE ET D'ITON,,"LE PETIT MESNIL, 27130 VERNEUIL D'AVRE ET D'ITON"
8056,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Verneuil d'Avre et d'Iton,FRIENE005402,FRIENE005402,Verneuil d'Avre et d'Iton,Station dédiée à la recharge rapide,"Le Petit Mesnil, 27130 Verneuil d'Avre et d'Iton",00nan,"[0.92309360,48.75291230]",4,FRIENE0054023,FRIENE0054023,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-07-29,EF connector is available at the site separately,2025-06-05,False,,48.7529123,0.9230936,,27130 VERNEUIL D'AVRE ET D'ITON,False,27130,VERNEUIL D'AVRE ET D'ITON,,"LE PETIT MESNIL, 27130 VERNEUIL D'AVRE ET D'ITON"
8057,support@iecharge.io,support@iecharge.io,NW IECharge,NW IECharge,+33 1 84 88 68 00,898270251.0,,Verneuil d'Avre et d'Iton,FRIENE005402,FRIENE005402,Verneuil d'Avre et d'Iton,Station dédiée à la recharge rapide,"Le Petit Mesnil, 27130 Verneuil d'Avre et d'Iton",00nan,"[0.92309360,48.75291230]",4,FRIENE0054024,FRIENE0054024,0,False,False,True,False,False,False,,,True,True,Accès réservé,True,24/7,Accessibilité inconnue,inconnu,False,2023-07-29,EF connector is available at the site separately,2025-06-05,False,,48.7529123,0.9230936,,27130 VERNEUIL D'AVRE ET D'ITON,False,27130,VERNEUIL D'AVRE ET D'ITON,,"LE PETIT MESNIL, 27130 VERNEUIL D'AVRE ET D'ITON"
8349,fastcharge.exploitation@mobilize.com,fastcharge.exploitation@mobilize.com,Mobilize Fast Charge,Mobilize Fast Charge,+(33)-(1)-49323229,,,Mobilize Fast Charge Rue Amédée Gordini,FRMFCELESSABLES,FRMFCELESSABLES,Mobilize Fast Charge Rue Amédée Gordini,Station dédiée à la recharge rapide,"Rue Amédée Gordini, 20100 Les Sables-d'Olonne",00nan,"[-1.75246500,46.49841600]",5,FRMFCELESSABLES1,FRMFCELESSABLES1,0,False,False,True,False,False,False,,,True,False,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2025-04-15,,2025-06-05,False,,46.498416,-1.752465,,20100 LES SABLES-D'OLONNE,False,20100,LES SABLES-D'OLONNE,,"RUE AMÉDÉE GORDINI, 20100 LES SABLES-D'OLONNE"
8350,fastcharge.exploitation@mobilize.com,fastcharge.exploitation@mobilize.com,Mobilize Fast Charge,Mobilize Fast Charge,+(33)-(1)-49323229,,,Mobilize Fast Charge Rue Amédée Gordini,FRMFCELESSABLES,FRMFCELESSABLES,Mobilize Fast Charge Rue Amédée Gordini,Station dédiée à la recharge rapide,"Rue Amédée Gordini, 20100 Les Sables-d'Olonne",00nan,"[-1.75246500,46.49841600]",5,FRMFCELESSABLES2,FRMFCELESSABLES2,0,False,False,True,False,False,False,,,True,False,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2025-04-15,,2025-06-05,False,,46.498416,-1.752465,,20100 LES SABLES-D'OLONNE,False,20100,LES SABLES-D'OLONNE,,"RUE AMÉDÉE GORDINI, 20100 LES SABLES-D'OLONNE"
8351,fastcharge.exploitation@mobilize.com,fastcharge.exploitation@mobilize.com,Mobilize Fast Charge,Mobilize Fast Charge,+(33)-(1)-49323229,,,Mobilize Fast Charge Rue Amédée Gordini,FRMFCELESSABLES,FRMFCELESSABLES,Mobilize Fast Charge Rue Amédée Gordini,Station dédiée à la recharge rapide,"Rue Amédée Gordini, 20100 Les Sables-d'Olonne",00nan,"[-1.75246500,46.49841600]",5,FRMFCELESSABLES3,FRMFCELESSABLES3,0,False,False,True,False,False,False,,,True,False,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2025-04-15,,2025-06-05,False,,46.498416,-1.752465,,20100 LES SABLES-D'OLONNE,False,20100,LES SABLES-D'OLONNE,,"RUE AMÉDÉE GORDINI, 20100 LES SABLES-D'OLONNE"
8352,fastcharge.exploitation@mobilize.com,fastcharge.exploitation@mobilize.com,Mobilize Fast Charge,Mobilize Fast Charge,+(33)-(1)-49323229,,,Mobilize Fast Charge Rue Amédée Gordini,FRMFCELESSABLES,FRMFCELESSABLES,Mobilize Fast Charge Rue Amédée Gordini,Station dédiée à la recharge rapide,"Rue Amédée Gordini, 20100 Les Sables-d'Olonne",00nan,"[-1.75246500,46.49841600]",5,FRMFCELESSABLES4,FRMFCELESSABLES4,0,False,False,True,False,False,False,,,True,False,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2025-04-15,,2025-06-05,False,,46.498416,-1.752465,,20100 LES SABLES-D'OLONNE,False,20100,LES SABLES-D'OLONNE,,"RUE AMÉDÉE GORDINI, 20100 LES SABLES-D'OLONNE"
8353,fastcharge.exploitation@mobilize.com,fastcharge.exploitation@mobilize.com,Mobilize Fast Charge,Mobilize Fast Charge,+(33)-(1)-49323229,,,Mobilize Fast Charge Rue Amédée Gordini,FRMFCELESSABLES,FRMFCELESSABLES,Mobilize Fast Charge Rue Amédée Gordini,Voirie,"Rue Amédée Gordini, 20100 Les Sables-d'Olonne",00nan,"[-1.75246500,46.49841600]",5,FRMFCELESSABLES5,FRMFCELESSABLES5,0,False,True,False,False,False,False,,,True,False,Accès réservé,False,24/7,Accessibilité inconnue,inconnu,False,2025-04-15,,2025-06-05,False,,46.498416,-1.752465,,20100 LES SABLES-D'OLONNE,False,20100,LES SABLES-D'OLONNE,,"RUE AMÉDÉE GORDINI, 20100 LES SABLES-D'OLONNE"
8707,fabien.lepeytre@allego.eu,info.allego.france@allego.eu,Allego,Green To Wheel,,842718512.0,,ROUILLE PAMPROUX ASF,FRALLPASF020,,ROUILLE PAMPROUX ASF,Parking privé à usage public,"ASF Aire De Rouille Pamproux Nord, 79800 A10 PAMPROUX",79800.0,"[-0.01830000,46.45317000]",11,FRALLEGO800040P1,,300,False,False,True,False,False,False,,True,False,True,Accès libre,False,24/7,Accessible mais non réservé PMR,inconnu,False,2022-12-29,,2025-05-20,False,237997.0,46.45317,-0.0183,,79800 A10 PAMPROUX,False,79800,A10 PAMPROUX,,"ASF AIRE DE ROUILLE PAMPROUX NORD, 79800 A10 PAMPROUX"
8708,fabien.lepeytre@allego.eu,info.allego.france@allego.eu,Allego,Green To Wheel,,842718512.0,,ROUILLE PAMPROUX ASF,FRALLPASF020,,ROUILLE PAMPROUX ASF,Parking privé à usage public,"ASF Aire De Rouille Pamproux Nord, 79800 A10 PAMPROUX",79800.0,"[-0.01830000,46.45317000]",11,FRALLEGO800040P2,,300,False,False,False,True,False,False,,True,False,True,Accès libre,False,24/7,Accessible mais non réservé PMR,inconnu,False,2022-12-29,,2025-05-20,False,237997.0,46.45317,-0.0183,,79800 A10 PAMPROUX,False,79800,A10 PAMPROUX,,"ASF AIRE DE ROUILLE PAMPROUX NORD, 79800 A10 PAMPROUX"
8709,fabien.lepeytre@allego.eu,info.allego.france@allego.eu,Allego,Green To Wheel,,842718512.0,,ROUILLE PAMPROUX ASF,FRALLPASF020,,ROUILLE PAMPROUX ASF,Parking privé à usage public,"ASF Aire De Rouille Pamproux Nord, 79800 A10 PAMPROUX",79800.0,"[-0.01830000,46.45317000]",11,FRALLEGO800040P3,,300,False,False,True,False,False,False,,True,False,True,Accès libre,False,24/7,Accessible mais non réservé PMR,inconnu,False,2022-12-29,,2025-05-20,False,237997.0,46.45317,-0.0183,,79800 A10 PAMPROUX,False,79800,A10 PAMPROUX,,"ASF AIRE DE ROUILLE PAMPROUX NORD, 79800 A10 PAMPROUX"
